Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,45.47999954223633,45.913333892822266,44.959999084472656,45.43333435058594,33.42525100708008,2262000
2015-01-05,45.12666702270508,45.426666259765625,43.83333206176758,43.90666580200195,32.30208206176758,4089900
2015-01-06,44.073333740234375,44.41999816894531,43.220001220703125,43.96666717529297,32.34622573852539,6294750
2015-01-07,44.29999923706055,44.560001373291016,43.84000015258789,44.5533332824707,32.77784729003906,2675400
2015-01-08,44.96666717529297,45.16666793823242,44.59333419799805,45.13999938964844,33.20944595336914,3087000
2015-01-09,45.15999984741211,45.313331604003906,43.33333206176758,43.48666763305664,31.99309539794922,4423950
2015-01-12,44.2599983215332,44.41999816894531,43.34000015258789,43.88666534423828,32.28737258911133,4380900
2015-01-13,44.279998779296875,44.83333206176758,43.03333282470703,43.573333740234375,32.05685043334961,3254700
2015-01-14,43.09333419799805,43.49333190917969,42.606666564941406,43.16666793823242,31.75767707824707,3121950
2015-01-15,43.32666778564453,43.61333465576172,42.21333312988281,42.2400016784668,31.075927734375,2973000
2015-01-16,42.16666793823242,43.04666519165039,42.0533332824707,43.0,31.63504981994629,2883300
2015-01-20,43.17333221435547,43.266666412353516,42.64666748046875,42.98666763305664,31.62523078918457,1966050
2015-01-21,42.720001220703125,43.52000045776367,42.619998931884766,43.400001525878906,31.92933464050293,2442300
2015-01-22,43.20000076293945,43.61333465576172,42.61333465576172,43.11333465576172,31.71843910217285,3827400
2015-01-23,43.14666748046875,43.366668701171875,42.88666534423828,43.03333282470703,31.659576416015625,2844600
2015-01-26,42.866668701171875,43.48666763305664,42.85333251953125,43.473331451416016,31.983291625976562,2313300
2015-01-27,42.78666687011719,42.99333190917969,42.34000015258789,42.746665954589844,31.448671340942383,1945950
2015-01-28,43.03333282470703,43.30666732788086,42.17333221435547,42.293331146240234,31.115158081054688,3150600
2015-01-29,42.459999084472656,42.880001068115234,42.246665954589844,42.70000076293945,31.414335250854492,4545300
2015-01-30,41.46666717529297,41.5,39.99333190917969,40.073333740234375,29.481904983520508,7198950
2015-02-02,40.27333450317383,40.98666763305664,39.5533332824707,40.939998626708984,30.119510650634766,5152200
2015-02-03,41.459999084472656,42.04666519165039,41.2599983215332,41.83333206176758,30.776723861694336,4179900
